Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas56573	Pavarde56573	10	5	4	4
Vardas7577	Pavarde7577	6	5	8	4
Vardas41613	Pavarde41613	10	10	8	2
Vardas9619	Pavarde9619	10	9	9	2
Vardas94535	Pavarde94535	10	2	7	4
Vardas23071	Pavarde23071	1	7	2	6
Vardas94536	Pavarde94536	9	7	3	4
Vardas65285	Pavarde65285	3	8	8	4
Vardas94595	Pavarde94595	1	8	1	6
Vardas29958	Pavarde29958	2	4	4	6
Vardas48858	Pavarde48858	8	2	9	4
Vardas28691	Pavarde28691	9	7	3	4
Vardas95880	Pavarde95880	4	9	6	4
Vardas94665	Pavarde94665	2	5	3	6
Vardas55399	Pavarde55399	10	8	1	4
Vardas24913	Pavarde24913	2	5	3	6
Vardas40400	Pavarde40400	8	9	2	4
Vardas17408	Pavarde17408	10	5	4	4
Vardas91696	Pavarde91696	2	3	5	6
Vardas46693	Pavarde46693	2	1	7	6
Vardas30709	Pavarde30709	7	8	4	4
Vardas29849	Pavarde29849	4	6	9	4
Vardas19868	Pavarde19868	7	2	1	6
Vardas77480	Pavarde77480	5	3	2	6
Vardas31486	Pavarde31486	7	10	2	4
Vardas18999	Pavarde18999	3	2	5	6
Vardas16578	Pavarde16578	8	6	5	4
Vardas97947	Pavarde97947	3	3	4	6
Vardas2205	Pavarde2205	8	10	1	4
Vardas98041	Pavarde98041	1	3	6	6
Vardas26355	Pavarde26355	5	6	8	4
Vardas97809	Pavarde97809	5	3	2	6
Vardas66903	Pavarde66903	10	10	8	2
Vardas7680	Pavarde7680	8	1	10	4
Vardas78015	Pavarde78015	1	1	8	6
Vardas31246	Pavarde31246	10	6	3	4
Vardas76929	Pavarde76929	2	4	4	6
Vardas37096	Pavarde37096	3	4	3	6
Vardas53985	Pavarde53985	1	5	4	6
Vardas65806	Pavarde65806	10	6	3	4
Vardas51567	Pavarde51567	7	1	2	6
Vardas46439	Pavarde46439	7	2	1	6
Vardas80701	Pavarde80701	7	4	8	4
Vardas8488	Pavarde8488	2	5	3	6
Vardas34733	Pavarde34733	2	7	1	6
Vardas25107	Pavarde25107	4	2	4	6
Vardas96023	Pavarde96023	4	6	9	4
Vardas92999	Pavarde92999	5	9	5	4
Vardas38985	Pavarde38985	4	5	1	6
Vardas40264	Pavarde40264	9	4	6	4
Vardas12514	Pavarde12514	2	8	9	4
Vardas80259	Pavarde80259	9	5	5	4
Vardas73512	Pavarde73512	9	1	9	4
Vardas1497	Pavarde1497	8	6	5	4
Vardas55220	Pavarde55220	2	7	10	4
Vardas95870	Pavarde95870	1	8	10	4
Vardas97699	Pavarde97699	8	6	5	4
Vardas78807	Pavarde78807	3	2	5	6
Vardas26390	Pavarde26390	7	6	6	4
Vardas57435	Pavarde57435	9	8	2	4
Vardas93049	Pavarde93049	4	5	1	6
Vardas79329	Pavarde79329	3	4	3	6
Vardas79671	Pavarde79671	8	4	7	4
Vardas78767	Pavarde78767	7	2	1	6
Vardas51372	Pavarde51372	4	10	5	4
Vardas77238	Pavarde77238	1	7	2	6
Vardas51397	Pavarde51397	9	5	5	4
Vardas92680	Pavarde92680	4	2	4	6
Vardas45616	Pavarde45616	1	7	2	6
Vardas8587	Pavarde8587	3	5	2	6
Vardas73770	Pavarde73770	10	1	8	4
Vardas76992	Pavarde76992	6	1	3	6
Vardas22099	Pavarde22099	7	2	10	4
Vardas10187	Pavarde10187	1	9	9	4
Vardas61700	Pavarde61700	6	1	3	6
Vardas65516	Pavarde65516	6	8	5	4
Vardas9287	Pavarde9287	1	1	8	6
Vardas55127	Pavarde55127	3	8	8	4
Vardas74732	Pavarde74732	4	2	4	6
Vardas32400	Pavarde32400	5	8	6	4
Vardas57345	Pavarde57345	5	1	4	6
Vardas82230	Pavarde82230	3	2	5	6
Vardas82706	Pavarde82706	6	2	2	6
Vardas30041	Pavarde30041	9	1	9	4
Vardas6674	Pavarde6674	6	3	1	6
Vardas72454	Pavarde72454	2	4	4	6
Vardas96425	Pavarde96425	1	8	10	4
Vardas87960	Pavarde87960	4	3	3	6
Vardas81811	Pavarde81811	6	2	2	6
Vardas48836	Pavarde48836	8	7	4	4
Vardas12329	Pavarde12329	9	1	9	4
Vardas60067	Pavarde60067	3	8	8	4
Vardas10126	Pavarde10126	1	6	3	6
Vardas65921	Pavarde65921	10	1	8	4
Vardas74913	Pavarde74913	4	4	2	6
Vardas96675	Pavarde96675	3	7	9	4
Vardas55329	Pavarde55329	9	7	3	4
Vardas66578	Pavarde66578	8	5	6	4
Vardas74950	Pavarde74950	4	3	3	6
Vardas22489	Pavarde22489	10	8	1	4
Vardas14371	Pavarde14371	1	6	3	6
Vardas75165	Pavarde75165	4	4	2	6
Vardas59737	Pavarde59737	4	4	2	6
Vardas63018	Pavarde63018	6	3	1	6
Vardas29385	Pavarde29385	8	7	4	4
Vardas30047	Pavarde30047	8	5	6	4
Vardas39566	Pavarde39566	8	7	4	4
Vardas48556	Pavarde48556	7	4	8	4
Vardas44711	Pavarde44711	8	1	1	6
Vardas85563	Pavarde85563	3	5	2	6
Vardas21880	Pavarde21880	2	5	3	6
Vardas15912	Pavarde15912	4	5	1	6
Vardas6236	Pavarde6236	3	6	1	6
Vardas57223	Pavarde57223	3	3	4	6
Vardas57258	Pavarde57258	8	1	1	6
Vardas96717	Pavarde96717	9	8	2	4
Vardas16082	Pavarde16082	4	4	2	6
Vardas85572	Pavarde85572	4	3	3	6
Vardas28844	Pavarde28844	2	9	8	4
Vardas5465	Pavarde5465	8	1	1	6
Vardas57182	Pavarde57182	3	4	3	6
Vardas61625	Pavarde61625	3	1	6	6
Vardas75579	Pavarde75579	4	2	4	6
Vardas13843	Pavarde13843	3	5	2	6
Vardas30980	Pavarde30980	6	3	10	4
Vardas26074	Pavarde26074	1	10	8	4
Vardas76307	Pavarde76307	4	5	1	6
Vardas97573	Pavarde97573	1	8	10	4
Vardas53553	Pavarde53553	2	7	10	4
Vardas66580	Pavarde66580	6	10	3	4
Vardas95974	Pavarde95974	6	5	8	4
Vardas81152	Pavarde81152	1	9	9	4
Vardas76823	Pavarde76823	3	5	2	6
Vardas3977	Pavarde3977	1	7	2	6
Vardas26078	Pavarde26078	10	2	7	4
Vardas7345	Pavarde7345	9	6	4	4
Vardas90239	Pavarde90239	1	4	5	6
Vardas4842	Pavarde4842	5	1	4	6
Vardas88935	Pavarde88935	2	6	2	6
Vardas44866	Pavarde44866	3	5	2	6
Vardas29023	Pavarde29023	1	1	8	6
Vardas89021	Pavarde89021	3	1	6	6
Vardas1648	Pavarde1648	8	1	10	4
Vardas42025	Pavarde42025	9	10	9	2
Vardas88823	Pavarde88823	3	6	1	6
Vardas25736	Pavarde25736	7	7	5	4
Vardas4130	Pavarde4130	1	4	5	6
Vardas27930	Pavarde27930	6	1	3	6
Vardas88843	Pavarde88843	6	3	1	6
Vardas86932	Pavarde86932	3	3	4	6
Vardas81280	Pavarde81280	5	10	4	4
Vardas81215	Pavarde81215	6	6	7	4
Vardas50535	Pavarde50535	6	9	4	4
Vardas73398	Pavarde73398	2	7	1	6
Vardas88313	Pavarde88313	2	7	1	6
Vardas88248	Pavarde88248	3	1	6	6
Vardas22332	Pavarde22332	8	6	5	4
Vardas83795	Pavarde83795	3	6	1	6
Vardas88417	Pavarde88417	1	3	6	6
Vardas84543	Pavarde84543	10	10	8	2
Vardas96687	Pavarde96687	9	7	3	4
Vardas61726	Pavarde61726	10	5	4	4
Vardas10343	Pavarde10343	3	5	2	6
Vardas49529	Pavarde49529	4	5	1	6
Vardas83207	Pavarde83207	2	2	6	6
Vardas8900	Pavarde8900	2	3	5	6
Vardas86733	Pavarde86733	1	5	4	6
Vardas83297	Pavarde83297	6	3	1	6
Vardas87053	Pavarde87053	5	1	4	6
Vardas73312	Pavarde73312	5	2	3	6
Vardas39733	Pavarde39733	4	3	3	6
Vardas30677	Pavarde30677	2	6	2	6
Vardas87385	Pavarde87385	2	2	6	6
Vardas7141	Pavarde7141	5	10	4	4
Vardas40065	Pavarde40065	7	7	5	4
Vardas16790	Pavarde16790	2	4	4	6
Vardas41677	Pavarde41677	3	1	6	6
Vardas17243	Pavarde17243	5	4	1	6
Vardas30599	Pavarde30599	2	1	7	6
Vardas36868	Pavarde36868	1	5	4	6
Vardas58975	Pavarde58975	6	2	2	6
Vardas29487	Pavarde29487	7	1	2	6
Vardas84520	Pavarde84520	1	6	3	6
Vardas15390	Pavarde15390	5	4	1	6
Vardas62529	Pavarde62529	4	2	4	6
Vardas57362	Pavarde57362	7	8	4	4
Vardas58911	Pavarde58911	4	5	1	6
Vardas72508	Pavarde72508	9	9	10	2
Vardas81067	Pavarde81067	9	9	1	4
Vardas80213	Pavarde80213	2	2	6	6
Vardas62403	Pavarde62403	1	1	8	6
Vardas66789	Pavarde66789	6	9	4	4
Vardas96639	Pavarde96639	9	3	7	4
Vardas65464	Pavarde65464	8	1	10	4
Vardas48795	Pavarde48795	6	3	10	4
Vardas30453	Pavarde30453	4	3	3	6
Vardas15317	Pavarde15317	3	5	2	6
Vardas96634	Pavarde96634	3	7	9	4
Vardas15608	Pavarde15608	1	5	4	6
Vardas56811	Pavarde56811	4	6	9	4
Vardas812	Pavarde812	1	8	1	6
Vardas97459	Pavarde97459	2	6	2	6
Vardas33320	Pavarde33320	5	3	2	6
Vardas39839	Pavarde39839	9	4	6	4
Vardas95487	Pavarde95487	6	5	8	4
Vardas58022	Pavarde58022	1	4	5	6
Vardas97343	Pavarde97343	5	4	1	6
Vardas81049	Pavarde81049	4	10	5	4
Vardas53513	Pavarde53513	2	5	3	6
Vardas19927	Pavarde19927	1	4	5	6
Vardas14258	Pavarde14258	3	4	3	6
Vardas14319	Pavarde14319	4	2	4	6
Vardas41335	Pavarde41335	1	6	3	6
Vardas7367	Pavarde7367	3	6	10	4
Vardas15020	Pavarde15020	8	1	10	4
Vardas20540	Pavarde20540	10	7	2	4
Vardas67245	Pavarde67245	9	9	1	4
Vardas1147	Pavarde1147	2	3	5	6
Vardas80107	Pavarde80107	1	3	6	6
Vardas1218	Pavarde1218	9	6	4	4
Vardas97178	Pavarde97178	7	2	1	6
Vardas17994	Pavarde17994	1	7	2	6
Vardas96958	Pavarde96958	2	5	3	6
Vardas84706	Pavarde84706	1	3	6	6
Vardas84817	Pavarde84817	2	3	5	6
Vardas13800	Pavarde13800	5	4	1	6
Vardas60214	Pavarde60214	6	3	1	6
Vardas63424	Pavarde63424	3	1	6	6
Vardas63474	Pavarde63474	5	4	1	6
Vardas26091	Pavarde26091	10	6	3	4
Vardas86013	Pavarde86013	3	1	6	6
Vardas74260	Pavarde74260	2	1	7	6
Vardas85902	Pavarde85902	5	2	3	6
Vardas63354	Pavarde63354	1	10	8	4
Vardas65566	Pavarde65566	3	10	6	4
Vardas14503	Pavarde14503	3	5	2	6
Vardas86409	Pavarde86409	1	8	1	6
Vardas86142	Pavarde86142	1	2	7	6
Vardas74285	Pavarde74285	1	2	7	6
Vardas46217	Pavarde46217	4	2	4	6
Vardas85774	Pavarde85774	2	7	1	6
Vardas1079	Pavarde1079	3	10	6	4
Vardas72883	Pavarde72883	3	4	3	6
Vardas53802	Pavarde53802	2	3	5	6
Vardas56802	Pavarde56802	1	4	5	6
Vardas63774	Pavarde63774	1	8	1	6
Vardas85462	Pavarde85462	5	1	4	6
Vardas75144	Pavarde75144	4	2	4	6
Vardas15945	Pavarde15945	5	2	3	6
Vardas18691	Pavarde18691	1	10	8	4
Vardas62611	Pavarde62611	5	1	4	6
Vardas18118	Pavarde18118	3	1	6	6
Vardas31488	Pavarde31488	9	9	10	2
Vardas14064	Pavarde14064	1	8	1	6
Vardas84184	Pavarde84184	5	2	3	6
Vardas14051	Pavarde14051	2	7	1	6
Vardas83969	Pavarde83969	1	6	3	6
Vardas34589	Pavarde34589	2	5	3	6
Vardas73996	Pavarde73996	3	2	5	6
Vardas73940	Pavarde73940	2	1	7	6
Vardas19119	Pavarde19119	1	2	7	6
Vardas9939	Pavarde9939	4	4	2	6
Vardas32333	Pavarde32333	6	3	10	4
Vardas98739	Pavarde98739	1	5	4	6
Vardas39739	Pavarde39739	2	2	6	6
Vardas5961	Pavarde5961	5	4	1	6
Vardas84263	Pavarde84263	2	4	4	6
Vardas2153	Pavarde2153	8	9	2	4
Vardas42882	Pavarde42882	1	1	8	6
Vardas74294	Pavarde74294	7	1	2	6
Vardas32331	Pavarde32331	3	5	2	6
Vardas50015	Pavarde50015	3	6	10	4
Vardas61557	Pavarde61557	3	5	2	6
Vardas34604	Pavarde34604	1	3	6	6
Vardas22289	Pavarde22289	8	7	4	4
Vardas35510	Pavarde35510	5	3	2	6
Vardas12409	Pavarde12409	10	5	4	4
Vardas52907	Pavarde52907	1	6	3	6
Vardas675	Pavarde675	3	10	6	4
Vardas69166	Pavarde69166	1	3	6	6
Vardas67290	Pavarde67290	5	1	4	6
Vardas13854	Pavarde13854	1	9	9	4
Vardas47248	Pavarde47248	2	7	1	6
Vardas68520	Pavarde68520	5	1	4	6
Vardas72300	Pavarde72300	4	8	7	4
Vardas52844	Pavarde52844	1	5	4	6
Vardas54452	Pavarde54452	1	6	3	6
Vardas52342	Pavarde52342	8	4	7	4
Vardas72313	Pavarde72313	7	10	2	4
Vardas48029	Pavarde48029	3	2	5	6
Vardas66475	Pavarde66475	8	8	3	4
Vardas65270	Pavarde65270	4	8	7	4
Vardas82451	Pavarde82451	10	9	9	2
Vardas68025	Pavarde68025	2	7	1	6
Vardas39892	Pavarde39892	1	7	2	6
Vardas68599	Pavarde68599	4	3	3	6
Vardas28397	Pavarde28397	6	9	4	4
Vardas67594	Pavarde67594	6	2	2	6
Vardas30083	Pavarde30083	8	1	1	6
Vardas61879	Pavarde61879	4	10	5	4
Vardas64596	Pavarde64596	1	8	1	6
Vardas27159	Pavarde27159	3	2	5	6
Vardas71592	Pavarde71592	1	8	1	6
Vardas46782	Pavarde46782	4	3	3	6
Vardas10360	Pavarde10360	6	10	3	4
Vardas22235	Pavarde22235	2	6	2	6
Vardas38298	Pavarde38298	1	6	3	6
Vardas31419	Pavarde31419	6	6	7	4
Vardas68084	Pavarde68084	2	2	6	6
Vardas47649	Pavarde47649	1	4	5	6
Vardas30800	Pavarde30800	4	3	3	6
Vardas10990	Pavarde10990	9	9	10	2
Vardas39634	Pavarde39634	6	2	2	6
Vardas13879	Pavarde13879	8	10	1	4
Vardas2930	Pavarde2930	5	5	9	4
Vardas55539	Pavarde55539	9	2	8	4
Vardas29979	Pavarde29979	10	8	1	4
Vardas69342	Pavarde69342	7	1	2	6
Vardas17608	Pavarde17608	3	6	1	6
Vardas92290	Pavarde92290	6	5	8	4
Vardas94710	Pavarde94710	7	4	8	4
Vardas24525	Pavarde24525	5	2	3	6
Vardas6619	Pavarde6619	4	7	8	4
Vardas55411	Pavarde55411	2	2	6	6
Vardas66565	Pavarde66565	3	2	5	6
Vardas66134	Pavarde66134	2	5	3	6
Vardas18707	Pavarde18707	1	6	3	6
Vardas1961	Pavarde1961	5	4	10	4
Vardas81568	Pavarde81568	2	3	5	6
Vardas23459	Pavarde23459	2	3	5	6
Vardas10416	Pavarde10416	3	7	9	4
Vardas30017	Pavarde30017	1	9	9	4
Vardas82586	Pavarde82586	5	7	7	4
Vardas94222	Pavarde94222	5	4	1	6
Vardas36997	Pavarde36997	1	7	2	6
Vardas49045	Pavarde49045	1	8	1	6
Vardas43100	Pavarde43100	1	6	3	6
Vardas6630	Pavarde6630	4	6	9	4
Vardas45422	Pavarde45422	8	6	5	4
Vardas12406	Pavarde12406	2	7	1	6
Vardas12362	Pavarde12362	3	4	3	6
Vardas52738	Pavarde52738	8	1	1	6
Vardas93620	Pavarde93620	8	1	10	4
Vardas32291	Pavarde32291	1	9	9	4
Vardas7823	Pavarde7823	10	9	9	2
Vardas70223	Pavarde70223	5	3	2	6
Vardas35759	Pavarde35759	3	2	5	6
Vardas57505	Pavarde57505	10	8	1	4
Vardas6645	Pavarde6645	8	6	5	4
Vardas31362	Pavarde31362	6	10	3	4
Vardas28021	Pavarde28021	5	1	4	6
Vardas38735	Pavarde38735	7	2	10	4
Vardas43255	Pavarde43255	1	4	5	6
Vardas17617	Pavarde17617	6	1	3	6
Vardas45404	Pavarde45404	9	3	7	4
Vardas41149	Pavarde41149	10	8	10	2
Vardas66369	Pavarde66369	3	5	2	6
Vardas66224	Pavarde66224	1	4	5	6
Vardas96963	Pavarde96963	2	8	9	4
Vardas69690	Pavarde69690	5	1	4	6
Vardas69702	Pavarde69702	7	2	1	6
Vardas69706	Pavarde69706	1	7	2	6
Vardas40418	Pavarde40418	4	4	2	6
Vardas56494	Pavarde56494	1	8	10	4
Vardas95184	Pavarde95184	5	10	4	4
Vardas47500	Pavarde47500	7	1	2	6
Vardas28611	Pavarde28611	7	3	9	4
Vardas64136	Pavarde64136	4	4	2	6
Vardas51227	Pavarde51227	3	7	9	4
Vardas28975	Pavarde28975	3	5	2	6
Vardas72110	Pavarde72110	8	4	7	4
Vardas31715	Pavarde31715	9	3	7	4
Vardas60813	Pavarde60813	9	9	10	2
Vardas10879	Pavarde10879	5	3	2	6
Vardas97873	Pavarde97873	10	3	6	4
Vardas47489	Pavarde47489	7	1	2	6
Vardas53308	Pavarde53308	4	5	1	6
Vardas19167	Pavarde19167	9	2	8	4
Vardas63870	Pavarde63870	5	3	2	6
Vardas63860	Pavarde63860	3	4	3	6
Vardas31744	Pavarde31744	4	1	5	6
Vardas10858	Pavarde10858	5	2	3	6
Vardas51219	Pavarde51219	4	10	5	4
Vardas67057	Pavarde67057	5	9	5	4
Vardas46692	Pavarde46692	10	10	8	2
Vardas82705	Pavarde82705	8	7	4	4
Vardas45503	Pavarde45503	4	8	7	4
Vardas65919	Pavarde65919	7	1	2	6
Vardas38530	Pavarde38530	8	7	4	4
Vardas92721	Pavarde92721	8	9	2	4
Vardas31959	Pavarde31959	2	9	8	4
Vardas72244	Pavarde72244	6	8	5	4
Vardas17790	Pavarde17790	1	3	6	6
Vardas83659	Pavarde83659	10	8	10	2
Vardas31973	Pavarde31973	8	7	4	4
Vardas64009	Pavarde64009	2	1	7	6
Vardas12300	Pavarde12300	6	6	7	4
Vardas10468	Pavarde10468	5	9	5	4
Vardas19572	Pavarde19572	7	2	1	6
Vardas6538	Pavarde6538	4	6	9	4
Vardas35847	Pavarde35847	1	8	1	6
Vardas65128	Pavarde65128	8	1	1	6
Vardas28610	Pavarde28610	6	8	5	4
Vardas92405	Pavarde92405	9	4	6	4
Vardas65475	Pavarde65475	5	1	4	6
Vardas39698	Pavarde39698	1	1	8	6
Vardas98121	Pavarde98121	2	8	9	4
Vardas52336	Pavarde52336	2	2	6	6
Vardas64701	Pavarde64701	2	7	1	6
Vardas38399	Pavarde38399	5	9	5	4
Vardas70811	Pavarde70811	2	1	7	6
Vardas72138	Pavarde72138	1	3	6	6
Vardas72180	Pavarde72180	2	2	6	6
Vardas98188	Pavarde98188	7	9	3	4
Vardas37755	Pavarde37755	1	5	4	6
Vardas28632	Pavarde28632	2	5	3	6
Vardas28909	Pavarde28909	2	9	8	4
Vardas70585	Pavarde70585	3	1	6	6
Vardas26534	Pavarde26534	5	7	7	4
Vardas40157	Pavarde40157	4	4	2	6
Vardas15970	Pavarde15970	7	7	5	4
Vardas64786	Pavarde64786	4	4	2	6
Vardas64991	Pavarde64991	8	10	10	2
Vardas45390	Pavarde45390	9	3	7	4
Vardas25812	Pavarde25812	4	9	6	4
Vardas10475	Pavarde10475	1	8	1	6
Vardas72470	Pavarde72470	7	10	2	4
Vardas23804	Pavarde23804	3	6	1	6
Vardas64690	Pavarde64690	2	4	4	6
Vardas44090	Pavarde44090	3	3	4	6
Vardas71211	Pavarde71211	1	5	4	6
Vardas66096	Pavarde66096	4	6	9	4
Vardas16581	Pavarde16581	8	3	8	4
Vardas53822	Pavarde53822	4	9	6	4
Vardas72134	Pavarde72134	8	5	6	4
Vardas47526	Pavarde47526	2	2	6	6
Vardas64003	Pavarde64003	3	6	1	6
Vardas59574	Pavarde59574	9	5	5	4
Vardas95228	Pavarde95228	4	5	10	4
Vardas98280	Pavarde98280	8	3	8	4
Vardas70667	Pavarde70667	4	2	4	6
Vardas67304	Pavarde67304	5	8	6	4
Vardas50156	Pavarde50156	7	10	2	4
Vardas70622	Pavarde70622	1	7	2	6
Vardas61260	Pavarde61260	10	10	8	2
Vardas32199	Pavarde32199	6	7	6	4
Vardas38371	Pavarde38371	8	8	3	4
Vardas1899	Pavarde1899	9	4	6	4
Vardas53766	Pavarde53766	9	6	4	4
Vardas78563	Pavarde78563	1	8	1	6
Vardas87877	Pavarde87877	9	10	9	2
Vardas92307	Pavarde92307	8	6	5	4
Vardas41051	Pavarde41051	4	3	3	6
Vardas30346	Pavarde30346	5	2	3	6
Vardas19175	Pavarde19175	8	4	7	4
Vardas7869	Pavarde7869	10	9	9	2
Vardas41846	Pavarde41846	3	4	3	6
Vardas93524	Pavarde93524	6	2	2	6
Vardas30654	Pavarde30654	5	8	6	4
Vardas26291	Pavarde26291	6	2	2	6
Vardas97693	Pavarde97693	8	5	6	4
Vardas80179	Pavarde80179	7	9	3	4
Vardas95426	Pavarde95426	1	3	6	6
Vardas49167	Pavarde49167	5	1	4	6
Vardas93496	Pavarde93496	2	2	6	6
Vardas1872	Pavarde1872	3	1	6	6
Vardas93203	Pavarde93203	8	2	9	4
Vardas16725	Pavarde16725	1	9	9	4
Vardas27021	Pavarde27021	7	1	2	6
Vardas80924	Pavarde80924	8	10	10	2
Vardas57536	Pavarde57536	3	6	10	4
Vardas17133	Pavarde17133	4	4	2	6
Vardas80124	Pavarde80124	8	6	5	4
Vardas71908	Pavarde71908	10	10	8	2
Vardas10000	Pavarde10000	2	8	9	4
Vardas94884	Pavarde94884	3	5	2	6
Vardas29969	Pavarde29969	5	4	1	6
Vardas37965	Pavarde37965	6	3	1	6
Vardas30622	Pavarde30622	8	10	1	4
Vardas30001	Pavarde30001	9	6	4	4
Vardas18894	Pavarde18894	8	10	1	4
Vardas40308	Pavarde40308	5	10	4	4
Vardas27644	Pavarde27644	2	7	1	6
Vardas93596	Pavarde93596	6	8	5	4
Vardas64540	Pavarde64540	7	4	8	4
Vardas66714	Pavarde66714	6	3	1	6
Vardas53214	Pavarde53214	1	1	8	6
Vardas54016	Pavarde54016	4	5	1	6
Vardas24492	Pavarde24492	5	4	1	6
Vardas8144	Pavarde8144	2	3	5	6
Vardas95707	Pavarde95707	9	5	5	4
Vardas1956	Pavarde1956	5	7	7	4
Vardas73236	Pavarde73236	5	9	9	3
Vardas51220	Pavarde51220	2	7	5	5
Vardas849	Pavarde849	5	7	2	5
Vardas63666	Pavarde63666	7	3	4	5
Vardas96340	Pavarde96340	9	4	1	5
Vardas99313	Pavarde99313	2	3	9	5
Vardas96503	Pavarde96503	8	10	5	3
Vardas74788	Pavarde74788	3	10	1	5
Vardas89437	Pavarde89437	4	8	2	5
Vardas27718	Pavarde27718	10	1	3	5
Vardas89496	Pavarde89496	2	9	3	5
Vardas29651	Pavarde29651	2	4	8	5
Vardas67940	Pavarde67940	10	8	5	3
Vardas3967	Pavarde3967	6	10	7	3
Vardas99308	Pavarde99308	4	8	2	5
Vardas16972	Pavarde16972	4	2	8	5
Vardas35247	Pavarde35247	10	10	3	3
Vardas51396	Pavarde51396	1	2	2	7
Vardas54766	Pavarde54766	9	3	2	5
Vardas25387	Pavarde25387	1	4	9	5
Vardas65179	Pavarde65179	8	5	1	5
Vardas27661	Pavarde27661	7	6	10	3
Vardas62439	Pavarde62439	7	9	7	3
Vardas89190	Pavarde89190	1	7	6	5
Vardas18147	Pavarde18147	8	1	5	5
Vardas2204	Pavarde2204	7	8	8	3
Vardas34735	Pavarde34735	7	6	1	5
Vardas84425	Pavarde84425	6	7	10	3
Vardas28825	Pavarde28825	1	7	6	5
Vardas56878	Pavarde56878	5	1	8	5
Vardas96732	Pavarde96732	8	6	9	3
Vardas34189	Pavarde34189	9	2	3	5
Vardas6022	Pavarde6022	9	5	9	3
Vardas9646	Pavarde9646	8	3	3	5
Vardas87163	Pavarde87163	6	6	2	5
Vardas23579	Pavarde23579	2	2	1	7
Vardas78600	Pavarde78600	6	7	10	3
Vardas1319	Pavarde1319	2	6	6	5
Vardas34207	Pavarde34207	6	3	5	5
Vardas11411	Pavarde11411	4	10	9	3
Vardas89271	Pavarde89271	1	4	9	5
Vardas70395	Pavarde70395	7	8	8	3
Vardas31970	Pavarde31970	5	4	5	5
Vardas88456	Pavarde88456	5	8	1	5
Vardas34154	Pavarde34154	8	3	3	5
Vardas94126	Pavarde94126	8	4	2	5
Vardas93341	Pavarde93341	5	6	3	5
Vardas84212	Pavarde84212	7	10	6	3
Vardas16049	Pavarde16049	2	5	7	5
Vardas38130	Pavarde38130	8	10	5	3
Vardas25708	Pavarde25708	3	8	3	5
Vardas90675	Pavarde90675	7	6	10	3
Vardas67920	Pavarde67920	6	8	9	3
Vardas87433	Pavarde87433	9	7	7	3
Vardas34575	Pavarde34575	1	3	1	7
Vardas97846	Pavarde97846	4	6	4	5
Vardas83526	Pavarde83526	10	9	4	3
Vardas16751	Pavarde16751	10	6	7	3
Vardas9872	Pavarde9872	1	2	2	7
Vardas51117	Pavarde51117	2	9	3	5
Vardas98304	Pavarde98304	1	3	1	7
Vardas65261	Pavarde65261	4	8	2	5
Vardas67624	Pavarde67624	10	8	5	3
Vardas61319	Pavarde61319	8	1	5	5
Vardas3903	Pavarde3903	5	6	3	5
Vardas320	Pavarde320	5	8	10	3
Vardas83583	Pavarde83583	8	7	8	3
Vardas78849	Pavarde78849	8	10	5	3
Vardas14802	Pavarde14802	10	9	4	3
Vardas50838	Pavarde50838	7	6	1	5
Vardas28677	Pavarde28677	7	3	4	5
Vardas99428	Pavarde99428	5	1	8	5
Vardas96655	Pavarde96655	5	9	9	3
Vardas75252	Pavarde75252	4	10	9	3
Vardas55821	Pavarde55821	7	2	5	5
Vardas89379	Pavarde89379	1	10	3	5
Vardas40333	Pavarde40333	7	10	6	3
Vardas92730	Pavarde92730	8	2	4	5
Vardas17828	Pavarde17828	3	1	1	7
Vardas53115	Pavarde53115	7	8	8	3
Vardas74878	Pavarde74878	4	1	9	5
Vardas43029	Pavarde43029	6	9	8	3
Vardas4158	Pavarde4158	7	3	4	5
Vardas93186	Pavarde93186	9	3	2	5
Vardas57529	Pavarde57529	5	8	1	5
Vardas57502	Pavarde57502	4	8	2	5
Vardas4048	Pavarde4048	6	3	5	5
Vardas93995	Pavarde93995	3	6	5	5
Vardas20130	Pavarde20130	6	9	8	3
Vardas9492	Pavarde9492	1	5	8	5
Vardas51276	Pavarde51276	3	7	4	5
Vardas61959	Pavarde61959	5	8	10	3
Vardas19858	Pavarde19858	10	8	5	3
Vardas58308	Pavarde58308	2	9	3	5
Vardas35054	Pavarde35054	8	6	9	3
Vardas38309	Pavarde38309	8	9	6	3
Vardas28463	Pavarde28463	7	10	6	3
Vardas16045	Pavarde16045	2	5	7	5
Vardas54646	Pavarde54646	3	10	1	5
Vardas72240	Pavarde72240	8	6	9	3
Vardas88432	Pavarde88432	9	2	3	5
Vardas99193	Pavarde99193	9	6	8	3
Vardas58391	Pavarde58391	2	6	6	5
Vardas16441	Pavarde16441	3	10	10	3
Vardas88438	Pavarde88438	9	1	4	5
Vardas95632	Pavarde95632	7	8	8	3
Vardas90581	Pavarde90581	7	7	9	3
Vardas29445	Pavarde29445	8	6	9	3
Vardas47705	Pavarde47705	10	3	10	3
Vardas88439	Pavarde88439	3	3	8	5
Vardas75177	Pavarde75177	4	7	3	5
Vardas31809	Pavarde31809	9	1	4	5
Vardas92885	Pavarde92885	4	8	2	5
Vardas34482	Pavarde34482	6	6	2	5
Vardas70044	Pavarde70044	10	9	4	3
